codigo,nombre,tipo,nivel,padre_codigo,descripcion,estado,es_debito,registra_tercero
413554,VENTA DE MAQUINARIA- EQUIPO DE OFICINA Y PROGRAMAS DE COMPUTADOR ,ingreso,4,4135,,1,0,0
41355401,Venta De Maquinaria- Equipo De Oficina Y Programas De Computador ,ingreso,5,413554,,1,0,1
413556,VENTA DE ARTICULOS EN CACHARRERIAS Y MISCELANEAS ,ingreso,4,4135,,1,0,0
41355601,Venta De Articulos En Cacharrerias Y Miscelaneas ,ingreso,5,413556,,1,0,1
413558,VENTA DE INSTRUMENTOS MUSICALES ,ingreso,4,4135,,1,0,0
41355801,Venta De Instrumentos Musicales ,ingreso,5,413558,,1,0,1
413560,VENTA DE ARTICULOS EN CASAS DE EMPEnO Y PRENDERIAS ,ingreso,4,4135,,1,0,0
41356001,Venta De Articulos En Casas De Empeno Y Prenderias ,ingreso,5,413560,,1,0,1
413562,VENTA DE EQUIPO FOTOGRAFICO ,ingreso,4,4135,,1,0,0
41356201,Venta De Equipo Fotografico ,ingreso,5,413562,,1,0,1
413564,VENTA DE EQUIPO OPTICO Y DE PRECISION ,ingreso,4,4135,,1,0,0
41356401,Venta De Equipo Optico Y De Precision ,ingreso,5,413564,,1,0,1
413566,VENTA DE EMPAQUES ,ingreso,4,4135,,1,0,0
41356601,Venta De Empaques ,ingreso,5,413566,,1,0,1
413568,VENTA DE EQUIPO PROFESIONAL Y CIENTIFICO ,ingreso,4,4135,,1,0,0
41356801,Venta De Equipo Profesional Y Cientifico ,ingreso,5,413568,,1,0,1
413570,VENTA DE LOTERIAS- RIFAS- CHANCE- APUESTAS Y SIMILARES ,ingreso,4,4135,,1,0,0
41357001,Venta De Loterias- Rifas- Chance- Apuestas Y Similares ,ingreso,5,413570,,1,0,1
413572,REPARACION DE EFECTOS PERSONALES Y ELECTRODOMESTICOS ,ingreso,4,4135,,1,0,0
41357201,Reparacion De Efectos Personales Y Electrodomesticos ,ingreso,5,413572,,1,0,1
413595,VENTA DE OTROS PRODUCTOS ,ingreso,4,4135,,1,0,0
41359501,Venta De Otros Productos ,ingreso,5,413595,,1,0,1
413599,AJUSTES POR INFLACION ,ingreso,4,4135,,1,0,0
41359901,Ajustes Por Inflacion ,ingreso,5,413599,,1,0,1
4140,HOTELES Y RESTAURANTES ,ingreso,3,41,,1,0,0
414005,HOTELERIA ,ingreso,4,4140,,1,0,0
41400501,Hoteleria ,ingreso,5,414005,,1,0,1
414010,CAMPAMENTO Y OTROS TIPOS DE HOSPEDAJE ,ingreso,4,4140,,1,0,0
41401001,Campamento Y Otros Tipos De Hospedaje ,ingreso,5,414010,,1,0,1
414015,RESTAURANTES ,ingreso,4,4140,,1,0,0
41401501,Restaurantes ,ingreso,5,414015,,1,0,1
414020,BARES Y CANTINAS ,ingreso,4,4140,,1,0,0
41402001,Bares Y Cantinas ,ingreso,5,414020,,1,0,1
414095,ACTIVIDADES CONEXAS ,ingreso,4,4140,,1,0,0
41409501,Actividades Conexas ,ingreso,5,414095,,1,0,1
414099,AJUSTES POR INFLACION ,ingreso,4,4140,,1,0,0
41409901,Ajustes Por Inflacion ,ingreso,5,414099,,1,0,1
4145,TRANSPORTE- ALMACENAMIENTO Y COMUNICACIONES ,ingreso,3,41,,1,0,0
414505,SERVICIO DE TRANSPORTE POR CARRETERA ,ingreso,4,4145,,1,0,0
41450501,Servicio De Transporte Por Carretera ,ingreso,5,414505,,1,0,1
414510,SERVICIO DE TRANSPORTE POR VIA FERREA ,ingreso,4,4145,,1,0,0
41451001,Servicio De Transporte Por Via Ferrea ,ingreso,5,414510,,1,0,1
414515,SERVICIO DE TRANSPORTE POR VIA ACUATICA ,ingreso,4,4145,,1,0,0
41451501,Servicio De Transporte Por Via Acuatica ,ingreso,5,414515,,1,0,1
414520,SERVICIO DE TRANSPORTE POR VIA AEREA ,ingreso,4,4145,,1,0,0
41452001,Servicio De Transporte Por Via Aerea ,ingreso,5,414520,,1,0,1
414525,SERVICIO DE TRANSPORTE POR TUBERIAS ,ingreso,4,4145,,1,0,0
41452501,Servicio De Transporte Por Tuberias ,ingreso,5,414525,,1,0,1
414530,MANIPULACION DE CARGA ,ingreso,4,4145,,1,0,0
41453001,Manipulacion De Carga ,ingreso,5,414530,,1,0,1
414535,ALMACENAMIENTO Y DEPOSITO ,ingreso,4,4145,,1,0,0
41453501,Almacenamiento Y Deposito ,ingreso,5,414535,,1,0,1
414540,SERVICIOS COMPLEMENTARIOS PARA EL TRANSPORTE ,ingreso,4,4145,,1,0,0
41454001,Servicios Complementarios Para El Transporte ,ingreso,5,414540,,1,0,1
414545,AGENCIAS DE VIAJE ,ingreso,4,4145,,1,0,0
41454501,Agencias De Viaje ,ingreso,5,414545,,1,0,1
414550,OTRAS AGENCIAS DE TRANSPORTE ,ingreso,4,4145,,1,0,0
41455001,Otras Agencias De Transporte ,ingreso,5,414550,,1,0,1
414555,SERVICIO POSTAL Y DE CORREO ,ingreso,4,4145,,1,0,0
41455501,Servicio Postal Y De Correo ,ingreso,5,414555,,1,0,1
414560,SERVICIO TELEFONICO ,ingreso,4,4145,,1,0,0
41456001,Servicio Telefonico ,ingreso,5,414560,,1,0,1
414565,SERVICIO DE TELEGRAFO ,ingreso,4,4145,,1,0,0
41456501,Servicio De Telegrafo ,ingreso,5,414565,,1,0,1
414570,SERVICIO DE TRANSMISION DE DATOS ,ingreso,4,4145,,1,0,0
41457001,Servicio De Transmision De Datos ,ingreso,5,414570,,1,0,1
414575,SERVICIO DE RADIO Y TELEVISION POR CABLE ,ingreso,4,4145,,1,0,0
41457501,Servicio De Radio Y Television Por Cable ,ingreso,5,414575,,1,0,1
414580,TRANSMISION DE SONIDO E IMAGENES POR CONTRATO ,ingreso,4,4145,,1,0,0
41458001,Transmision De Sonido E Imagenes Por Contrato ,ingreso,5,414580,,1,0,1
414595,ACTIVIDADES CONEXAS ,ingreso,4,4145,,1,0,0
41459501,Actividades Conexas ,ingreso,5,414595,,1,0,1
414599,AJUSTES POR INFLACION ,ingreso,4,4145,,1,0,0
41459901,Ajustes Por Inflacion ,ingreso,5,414599,,1,0,1
4150,ACTIVIDAD FINANCIERA ,ingreso,3,41,,1,0,0
415005,VENTA DE INVERSIONES ,ingreso,4,4150,,1,0,0
41500501,Venta De Inversiones ,ingreso,5,415005,,1,0,1
415010,DIVIDENDOS DE SOCIEDADES ANONIMAS Y-O ASIMILADAS ,ingreso,4,4150,,1,0,0
41501001,Dividendos De Sociedades Anonimas Y-O Asimiladas ,ingreso,5,415010,,1,0,1
415015,PARTICIPACIONES DE SOCIEDADES LIMITADAS Y-O ASIMILADAS ,ingreso,4,4150,,1,0,0
41501501,Participaciones De Sociedades Limitadas Y-O Asimiladas ,ingreso,5,415015,,1,0,1
415020,INTERESES ,ingreso,4,4150,,1,0,0
41502001,Intereses ,ingreso,5,415020,,1,0,1
415025,REAJUSTE MONETARIO - UPAC ,ingreso,4,4150,,1,0,0
41502501,Reajuste Monetario - Upac ,ingreso,5,415025,,1,0,1
415030,COMISIONES ,ingreso,4,4150,,1,0,0
41503001,Comisiones ,ingreso,5,415030,,1,0,1
415035,OPERACIONES DE DESCUENTO ,ingreso,4,4150,,1,0,0
41503501,Operaciones De Descuento ,ingreso,5,415035,,1,0,1
415040,CUOTAS DE INSCRIPCION - CONSORCIOS ,ingreso,4,4150,,1,0,0
41504001,Cuotas De Inscripcion - Consorcios ,ingreso,5,415040,,1,0,1
415045,CUOTAS DE ADMINISTRACION - CONSORCIOS ,ingreso,4,4150,,1,0,0
41504501,Cuotas De Administracion - Consorcios ,ingreso,5,415045,,1,0,1
415050,REAJUSTE DEL SISTEMA - CONSORCIOS ,ingreso,4,4150,,1,0,0
41505001,Reajuste Del Sistema - Consorcios ,ingreso,5,415050,,1,0,1
415055,ELIMINACION DE SUSCRIPTORES - CONSORCIOS ,ingreso,4,4150,,1,0,0
41505501,Eliminacion De Suscriptores - Consorcios ,ingreso,5,415055,,1,0,1
415060,CUOTAS DE INGRESO O RETIRO - SOCIEDAD ADMINISTRADORA ,ingreso,4,4150,,1,0,0
41506001,Cuotas De Ingreso O Retiro - Sociedad Administradora ,ingreso,5,415060,,1,0,1
415065,SERVICIOS A COMISIONISTAS ,ingreso,4,4150,,1,0,0
41506501,Servicios A Comisionistas ,ingreso,5,415065,,1,0,1
415070,INSCRIPCIONES Y CUOTAS ,ingreso,4,4150,,1,0,0
41507001,Inscripciones Y Cuotas ,ingreso,5,415070,,1,0,1
415075,RECUPERACION DE GARANTIAS ,ingreso,4,4150,,1,0,0
41507501,Recuperacion De Garantias ,ingreso,5,415075,,1,0,1
415095,ACTIVIDADES CONEXAS ,ingreso,4,4150,,1,0,0
41509501,Actividades Conexas ,ingreso,5,415095,,1,0,1
415099,AJUSTES POR INFLACION ,ingreso,4,4150,,1,0,0
41509901,Ajustes Por Inflacion ,ingreso,5,415099,,1,0,1
4155,ACTIVIDADES INMOBILIARIAS- EMPRESARIALES Y DE ALQUILER ,ingreso,3,41,,1,0,0
415505,ARRENDAMIENTOS DE BIENES INMUEBLES ,ingreso,4,4155,,1,0,0
41550501,Arrendamientos De Bienes Inmuebles ,ingreso,5,415505,,1,0,1
415510,INMOBILIARIAS POR RETRIBUCION O CONTRATA ,ingreso,4,4155,,1,0,0
41551001,Inmobiliarias Por Retribucion O Contrata ,ingreso,5,415510,,1,0,1
415515,ALQUILER EQUIPO DE TRANSPORTE ,ingreso,4,4155,,1,0,0
41551501,Alquiler Equipo De Transporte ,ingreso,5,415515,,1,0,1
415520,ALQUILER MAQUINARIA Y EQUIPO ,ingreso,4,4155,,1,0,0
41552001,Alquiler Maquinaria Y Equipo ,ingreso,5,415520,,1,0,1
415525,ALQUILER DE EFECTOS PERSONALES Y ENSERES DOMESTICOS ,ingreso,4,4155,,1,0,0
41552501,Alquiler De Efectos Personales Y Enseres Domesticos ,ingreso,5,415525,,1,0,1
415530,CONSULTORIA EN EQUIPO Y PROGRAMAS DE INFORMATICA ,ingreso,4,4155,,1,0,0
41553001,Consultoria En Equipo Y Programas De Informatica ,ingreso,5,415530,,1,0,1
415535,PROCESAMIENTO DE DATOS ,ingreso,4,4155,,1,0,0
41553501,Procesamiento De Datos ,ingreso,5,415535,,1,0,1
415540,MANTENIMIENTO Y REPARACION DE MAQUINARIA DE OFICINA ,ingreso,4,4155,,1,0,0
41554001,Mantenimiento Y Reparacion De Maquinaria De Oficina ,ingreso,5,415540,,1,0,1
415545,INVESTIGACIONES CIENTIFICAS Y DE DESARROLLO ,ingreso,4,4155,,1,0,0
41554501,Investigaciones Cientificas Y De Desarrollo ,ingreso,5,415545,,1,0,1
415550,ACTIVIDADES EMPRESARIALES DE CONSULTORIA ,ingreso,4,4155,,1,0,0
41555001,Actividades Empresariales De Consultoria ,ingreso,5,415550,,1,0,1
415555,PUBLICIDAD ,ingreso,4,4155,,1,0,0
41555501,Publicidad ,ingreso,5,415555,,1,0,1
415560,DOTACION DE PERSONAL ,ingreso,4,4155,,1,0,0
41556001,Dotacion De Personal ,ingreso,5,415560,,1,0,1
415565,INVESTIGACION Y SEGURIDAD ,ingreso,4,4155,,1,0,0
41556501,Investigacion Y Seguridad ,ingreso,5,415565,,1,0,1
415570,LIMPIEZA DE INMUEBLES ,ingreso,4,4155,,1,0,0
41557001,Limpieza De Inmuebles ,ingreso,5,415570,,1,0,1
415575,FOTOGRAFIA ,ingreso,4,4155,,1,0,0
41557501,Fotografia ,ingreso,5,415575,,1,0,1
415580,ENVASE Y EMPAQUE ,ingreso,4,4155,,1,0,0
41558001,Envase Y Empaque ,ingreso,5,415580,,1,0,1
415585,FOTOCOPIADO ,ingreso,4,4155,,1,0,0
41558501,Fotocopiado ,ingreso,5,415585,,1,0,1
415590,MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO ,ingreso,4,4155,,1,0,0
41559001,Mantenimiento Y Reparacion De Maquinaria Y Equipo ,ingreso,5,415590,,1,0,1
415595,ACTIVIDADES CONEXAS ,ingreso,4,4155,,1,0,0
41559501,Actividades Conexas ,ingreso,5,415595,,1,0,1
415599,AJUSTES POR INFLACION ,ingreso,4,4155,,1,0,0
41559901,Ajustes Por Inflacion ,ingreso,5,415599,,1,0,1
4160,ENSEnANZA ,ingreso,3,41,,1,0,0
416005,ACTIVIDADES RELACIONADAS CON LA EDUCACION ,ingreso,4,4160,,1,0,0
41600501,Actividades Relacionadas Con La Educacion ,ingreso,5,416005,,1,0,1
416095,ACTIVIDADES CONEXAS ,ingreso,4,4160,,1,0,0
41609501,Actividades Conexas ,ingreso,5,416095,,1,0,1
416099,AJUSTES POR INFLACION ,ingreso,4,4160,,1,0,0
41609901,Ajustes Por Inflacion ,ingreso,5,416099,,1,0,1
4165,SERVICIOS SOCIALES Y DE SALUD ,ingreso,3,41,,1,0,0
416505,SERVICIO HOSPITALARIO ,ingreso,4,4165,,1,0,0
41650501,Servicio Hospitalario ,ingreso,5,416505,,1,0,1
416510,SERVICIO MEDICO ,ingreso,4,4165,,1,0,0
41651001,Servicio Medico ,ingreso,5,416510,,1,0,1
416515,SERVICIO ODONTOLOGICO ,ingreso,4,4165,,1,0,0
41651501,Servicio Odontologico ,ingreso,5,416515,,1,0,1
416520,SERVICIO DE LABORATORIO ,ingreso,4,4165,,1,0,0
41652001,Servicio De Laboratorio ,ingreso,5,416520,,1,0,1
416525,ACTIVIDADES VETERINARIAS ,ingreso,4,4165,,1,0,0
41652501,Actividades Veterinarias ,ingreso,5,416525,,1,0,1
416530,ACTIVIDADES DE SERVICIOS SOCIALES ,ingreso,4,4165,,1,0,0
41653001,Actividades De Servicios Sociales ,ingreso,5,416530,,1,0,1
416595,ACTIVIDADES CONEXAS ,ingreso,4,4165,,1,0,0
41659501,Actividades Conexas ,ingreso,5,416595,,1,0,1
416599,AJUSTES POR INFLACION ,ingreso,4,4165,,1,0,0
41659901,Ajustes Por Inflacion ,ingreso,5,416599,,1,0,1
4170,OTRAS ACTIVIDADES DE SERVICIOS COMUNITARIOS- SOCIALES Y PERSONALES ,ingreso,3,41,,1,0,0
417005,ELIMINACION DE DESPERDICIOS Y AGUAS RESIDUALES ,ingreso,4,4170,,1,0,0
41700501,Eliminacion De Desperdicios Y Aguas Residuales ,ingreso,5,417005,,1,0,1
417010,ACTIVIDADES DE ASOCIACION ,ingreso,4,4170,,1,0,0
41701001,Actividades De Asociacion ,ingreso,5,417010,,1,0,1
417015,PRODUCCION Y DISTRIBUCION DE FILMES Y VIDEOCINTAS ,ingreso,4,4170,,1,0,0
41701501,Produccion Y Distribucion De Filmes Y Videocintas ,ingreso,5,417015,,1,0,1
417020,EXHIBICION DE FILMES Y VIDEOCINTAS ,ingreso,4,4170,,1,0,0
41702001,Exhibicion De Filmes Y Videocintas ,ingreso,5,417020,,1,0,1
417025,ACTIVIDAD DE RADIO Y TELEVISION ,ingreso,4,4170,,1,0,0
41702501,Actividad De Radio Y Television ,ingreso,5,417025,,1,0,1
417030,ACTIVIDAD TEATRAL- MUSICAL Y ARTISTICA ,ingreso,4,4170,,1,0,0
41703001,Actividad Teatral- Musical Y Artistica ,ingreso,5,417030,,1,0,1
417035,GRABACION Y PRODUCCION DE DISCOS ,ingreso,4,4170,,1,0,0
41703501,Grabacion Y Produccion De Discos ,ingreso,5,417035,,1,0,1
417040,ENTRETENIMIENTO Y ESPARCIMIENTO ,ingreso,4,4170,,1,0,0
41704001,Entretenimiento Y Esparcimiento ,ingreso,5,417040,,1,0,1
417045,AGENCIAS DE NOTICIAS ,ingreso,4,4170,,1,0,0
41704501,Agencias De Noticias ,ingreso,5,417045,,1,0,1
417050,LAVANDERIAS Y SIMILARES ,ingreso,4,4170,,1,0,0
41705001,Lavanderias Y Similares ,ingreso,5,417050,,1,0,1
417055,PELUQUERIAS Y SIMILARES ,ingreso,4,4170,,1,0,0
41705501,Peluquerias Y Similares ,ingreso,5,417055,,1,0,1
417060,SERVICIOS FUNERARIOS ,ingreso,4,4170,,1,0,0
41706001,Servicios Funerarios ,ingreso,5,417060,,1,0,1
417065,ZONAS FRANCAS ,ingreso,4,4170,,1,0,0
41706501,Zonas Francas ,ingreso,5,417065,,1,0,1
417095,ACTIVIDADES CONEXAS ,ingreso,4,4170,,1,0,0
41709501,Actividades Conexas ,ingreso,5,417095,,1,0,1
417099,AJUSTES POR INFLACION ,ingreso,4,4170,,1,0,0
41709901,Ajustes Por Inflacion ,ingreso,5,417099,,1,0,1
4175,DEVOLUCIONES- REBAJAS Y DESCUENTOS EN VENTAS (DB) ,ingreso,3,41,,1,0,0
417599,AJUSTES POR INFLACION ,ingreso,4,4175,,1,0,0
41759901,Ajustes Por Inflacion ,ingreso,5,417599,,1,0,1
42,NO OPERACIONALES ,ingreso,2,4,Ingresos derivados de servicios. Nat. Credito Forma de Uso. Registra honorarios y servicios profesionales.,1,0,0
4205,OTRAS VENTAS ,ingreso,3,42,Ingresos por servicios prestados. Nat. Credito Forma de Uso. Reconoce ingresos por contratos de servicios.,1,0,0
420505,MATERIA PRIMA ,ingreso,4,4205,,1,0,0
42050501,Materia Prima ,ingreso,5,420505,,1,0,1
420510,MATERIAL DE DESECHO ,ingreso,4,4205,,1,0,0
42051001,Material De Desecho ,ingreso,5,420510,,1,0,1
420515,MATERIALES VARIOS ,ingreso,4,4205,,1,0,0
42051501,Materiales Varios ,ingreso,5,420515,,1,0,1
420520,PRODUCTOS DE DIVERSIFICACION ,ingreso,4,4205,,1,0,0
42052001,Productos De Diversificacion ,ingreso,5,420520,,1,0,1
420525,EXCEDENTES DE EXPORTACION ,ingreso,4,4205,,1,0,0
42052501,Excedentes De Exportacion ,ingreso,5,420525,,1,0,1
420530,ENVASES Y EMPAQUES ,ingreso,4,4205,,1,0,0
42053001,Envases Y Empaques ,ingreso,5,420530,,1,0,1
420535,PRODUCTOS AGRICOLAS ,ingreso,4,4205,,1,0,0
42053501,Productos Agricolas ,ingreso,5,420535,,1,0,1
420540,DE PROPAGANDA ,ingreso,4,4205,,1,0,0
42054001,De Propaganda ,ingreso,5,420540,,1,0,1
420545,PRODUCTOS EN REMATE ,ingreso,4,4205,,1,0,0
42054501,Productos En Remate ,ingreso,5,420545,,1,0,1
420550,COMBUSTIBLES Y LUBRICANTES ,ingreso,4,4205,,1,0,0
42055001,Combustibles Y Lubricantes ,ingreso,5,420550,,1,0,1
420599,AJUSTES POR INFLACION ,ingreso,4,4205,,1,0,0
42059901,Ajustes Por Inflacion ,ingreso,5,420599,,1,0,1
4210,FINANCIEROS ,ingreso,3,42,Ingresos por servicios profesionales. Nat. Credito Forma de Uso. Se registra al facturar servicios profesionales.,1,0,0
421005,INTERESES ,ingreso,4,4210,,1,0,0
42100501,Intereses ,ingreso,5,421005,,1,0,1
421010,REAJUSTE MONETARIO - UPAC ,ingreso,4,4210,,1,0,0
42101001,Reajuste Monetario - Upac ,ingreso,5,421010,,1,0,1
421015,DESCUENTOS AMORTIZADOS ,ingreso,4,4210,,1,0,0
42101501,Descuentos Amortizados ,ingreso,5,421015,,1,0,1
421020,DIFERENCIA EN CAMBIO ,ingreso,4,4210,,1,0,0
42102001,Diferencia En Cambio ,ingreso,5,421020,,1,0,1
421025,FINANCIACION VEHICULOS ,ingreso,4,4210,,1,0,0
42102501,Financiacion Vehiculos ,ingreso,5,421025,,1,0,1
421030,FINANCIACION SISTEMAS DE VIAJES ,ingreso,4,4210,,1,0,0
42103001,Financiacion Sistemas De Viajes ,ingreso,5,421030,,1,0,1
421035,ACEPTACIONES BANCARIAS ,ingreso,4,4210,,1,0,0
42103501,Aceptaciones Bancarias ,ingreso,5,421035,,1,0,1
421040,DESCUENTOS COMERCIALES CONDICIONADOS ,ingreso,4,4210,,1,0,0
42104001,Descuentos Comerciales Condicionados ,ingreso,5,421040,,1,0,1
421045,DESCUENTOS BANCARIOS ,ingreso,4,4210,,1,0,0
42104501,Descuentos Bancarios ,ingreso,5,421045,,1,0,1
421050,COMISIONES CHEQUES DE OTRAS PLAZAS ,ingreso,4,4210,,1,0,0
42105001,Comisiones Cheques De Otras Plazas ,ingreso,5,421050,,1,0,1
421055,MULTAS Y RECARGOS ,ingreso,4,4210,,1,0,0
42105501,Multas Y Recargos ,ingreso,5,421055,,1,0,1
421060,SANCIONES CHEQUES DEVUELTOS ,ingreso,4,4210,,1,0,0
42106001,Sanciones Cheques Devueltos ,ingreso,5,421060,,1,0,1
421095,OTROS ,ingreso,4,4210,,1,0,0
42109501,Otros ,ingreso,5,421095,,1,0,1
421099,AJUSTES POR INFLACION ,ingreso,4,4210,,1,0,0
42109901,Ajustes Por Inflacion ,ingreso,5,421099,,1,0,1
4215,DIVIDENDOS Y PARTICIPACIONES ,ingreso,3,42,,1,0,0
421505,DE SOCIEDADES ANONIMAS Y-O ASIMILADAS ,ingreso,4,4215,,1,0,0
42150501,De Sociedades Anonimas Y-O Asimiladas ,ingreso,5,421505,,1,0,1
421510,DE SOCIEDADES LIMITADAS Y-O ASIMILADAS ,ingreso,4,4215,,1,0,0
42151001,De Sociedades Limitadas Y-O Asimiladas ,ingreso,5,421510,,1,0,1
421599,AJUSTES POR INFLACION ,ingreso,4,4215,,1,0,0
42159901,Ajustes Por Inflacion ,ingreso,5,421599,,1,0,1
4220,ARRENDAMIENTOS ,ingreso,3,42,,1,0,0
422005,TERRENOS ,ingreso,4,4220,,1,0,0
42200501,Terrenos ,ingreso,5,422005,,1,0,1
422010,CONSTRUCCIONES Y EDIFICIOS ,ingreso,4,4220,,1,0,0
42201001,Construcciones Y Edificios ,ingreso,5,422010,,1,0,1
422015,MAQUINARIA Y EQUIPO ,ingreso,4,4220,,1,0,0
42201501,Maquinaria Y Equipo ,ingreso,5,422015,,1,0,1
422020,EQUIPO DE OFICINA ,ingreso,4,4220,,1,0,0
42202001,Equipo De Oficina ,ingreso,5,422020,,1,0,1
422025,EQUIPO DE COMPUTACION Y COMUNICACION ,ingreso,4,4220,,1,0,0
42202501,Equipo De Computacion Y Comunicacion ,ingreso,5,422025,,1,0,1
422030,EQUIPO MEDICO - CIENTIFICO ,ingreso,4,4220,,1,0,0
42203001,Equipo Medico - Cientifico ,ingreso,5,422030,,1,0,1
422035,EQUIPO DE HOTELES Y RESTAURANTES ,ingreso,4,4220,,1,0,0
42203501,Equipo De Hoteles Y Restaurantes ,ingreso,5,422035,,1,0,1
422040,FLOTA Y EQUIPO DE TRANSPORTE ,ingreso,4,4220,,1,0,0
42204001,Flota Y Equipo De Transporte ,ingreso,5,422040,,1,0,1
422045,FLOTA Y EQUIPO FLUVIAL Y-O MARITIMO ,ingreso,4,4220,,1,0,0
42204501,Flota Y Equipo Fluvial Y-O Maritimo ,ingreso,5,422045,,1,0,1
422050,FLOTA Y EQUIPO AEREO ,ingreso,4,4220,,1,0,0
42205001,Flota Y Equipo Aereo ,ingreso,5,422050,,1,0,1
422055,FLOTA Y EQUIPO FERREO ,ingreso,4,4220,,1,0,0
42205501,Flota Y Equipo Ferreo ,ingreso,5,422055,,1,0,1
422060,ACUEDUCTOS PLANTAS Y REDES ,ingreso,4,4220,,1,0,0
42206001,Acueductos Plantas Y Redes ,ingreso,5,422060,,1,0,1
422062,ENVASES Y EMPAQUES ,ingreso,4,4220,,1,0,0
42206201,Envases Y Empaques ,ingreso,5,422062,,1,0,1
422065,PLANTACIONES AGRICOLAS Y FORESTALES ,ingreso,4,4220,,1,0,0
42206501,Plantaciones Agricolas Y Forestales ,ingreso,5,422065,,1,0,1
422070,AERODROMOS ,ingreso,4,4220,,1,0,0
42207001,Aerodromos ,ingreso,5,422070,,1,0,1
422075,SEMOVIENTES ,ingreso,4,4220,,1,0,0
42207501,Semovientes ,ingreso,5,422075,,1,0,1
422099,AJUSTES POR INFLACION ,ingreso,4,4220,,1,0,0
42209901,Ajustes Por Inflacion ,ingreso,5,422099,,1,0,1
4225,COMISIONES ,ingreso,3,42,,1,0,0
422505,SOBRE INVERSIONES ,ingreso,4,4225,,1,0,0
42250501,Sobre Inversiones ,ingreso,5,422505,,1,0,1
422510,DE CONCESIONARIOS ,ingreso,4,4225,,1,0,0
42251001,De Concesionarios ,ingreso,5,422510,,1,0,1
422515,DE ACTIVIDADES FINANCIERAS ,ingreso,4,4225,,1,0,0
42251501,De Actividades Financieras ,ingreso,5,422515,,1,0,1
422520,POR VENTA DE SERVICIOS DE TALLER ,ingreso,4,4225,,1,0,0
42252001,Por Venta De Servicios De Taller ,ingreso,5,422520,,1,0,1
422525,POR VENTA DE SEGUROS ,ingreso,4,4225,,1,0,0
42252501,Por Venta De Seguros ,ingreso,5,422525,,1,0,1
422530,POR INGRESOS PARA TERCEROS ,ingreso,4,4225,,1,0,0
42253001,Por Ingresos Para Terceros ,ingreso,5,422530,,1,0,1
422535,POR DISTRIBUCION DE PELICULAS ,ingreso,4,4225,,1,0,0
42253501,Por Distribucion De Peliculas ,ingreso,5,422535,,1,0,1
422540,DERECHOS DE AUTOR ,ingreso,4,4225,,1,0,0
42254001,Derechos De Autor ,ingreso,5,422540,,1,0,1
422545,DERECHOS DE PROGRAMACION ,ingreso,4,4225,,1,0,0
42254501,Derechos De Programacion ,ingreso,5,422545,,1,0,1
422599,AJUSTES POR INFLACION ,ingreso,4,4225,,1,0,0
42259901,Ajustes Por Inflacion ,ingreso,5,422599,,1,0,1
4230,HONORARIOS ,ingreso,3,42,,1,0,0
423005,ASESORIAS ,ingreso,4,4230,,1,0,0
42300501,Asesorias ,ingreso,5,423005,,1,0,1
423010,ASISTENCIA TECNICA ,ingreso,4,4230,,1,0,0
42301001,Asistencia Tecnica ,ingreso,5,423010,,1,0,1
423015,ADMINISTRACION DE VINCULADAS ,ingreso,4,4230,,1,0,0
42301501,Administracion De Vinculadas ,ingreso,5,423015,,1,0,1
423099,AJUSTES POR INFLACION ,ingreso,4,4230,,1,0,0
42309901,Ajustes Por Inflacion ,ingreso,5,423099,,1,0,1
4235,SERVICIOS ,ingreso,3,42,,1,0,0
423505,DE BASCULA ,ingreso,4,4235,,1,0,0
42350501,De Bascula ,ingreso,5,423505,,1,0,1
423510,DE TRANSPORTE ,ingreso,4,4235,,1,0,0
42351001,De Transporte ,ingreso,5,423510,,1,0,1
423515,DE PRENSA ,ingreso,4,4235,,1,0,0
42351501,De Prensa ,ingreso,5,423515,,1,0,1
423520,ADMINISTRATIVOS ,ingreso,4,4235,,1,0,0
42352001,Administrativos ,ingreso,5,423520,,1,0,1
423525,TECNICOS ,ingreso,4,4235,,1,0,0
42352501,Tecnicos ,ingreso,5,423525,,1,0,1
423530,DE COMPUTACION ,ingreso,4,4235,,1,0,0
42353001,De Computacion ,ingreso,5,423530,,1,0,1
423535,DE TELEFAX ,ingreso,4,4235,,1,0,0
42353501,De Telefax ,ingreso,5,423535,,1,0,1
423540,TALLER DE VEHICULOS ,ingreso,4,4235,,1,0,0
42354001,Taller De Vehiculos ,ingreso,5,423540,,1,0,1
423545,DE RECEPCION DE AERONAVES ,ingreso,4,4235,,1,0,0
42354501,De Recepcion De Aeronaves ,ingreso,5,423545,,1,0,1
423550,DE TRANSPORTE PROGRAMA GAS NATURAL ,ingreso,4,4235,,1,0,0
42355001,De Transporte Programa Gas Natural ,ingreso,5,423550,,1,0,1
423555,POR CONTRATOS ,ingreso,4,4235,,1,0,0
42355501,Por Contratos ,ingreso,5,423555,,1,0,1
423560,DE TRILLLA ,ingreso,4,4235,,1,0,0
42356001,De Trillla ,ingreso,5,423560,,1,0,1
423565,DE MANTENIMIENTO ,ingreso,4,4235,,1,0,0
42356501,De Mantenimiento ,ingreso,5,423565,,1,0,1
423570,AL PERSONAL ,ingreso,4,4235,,1,0,0
42357001,Al Personal ,ingreso,5,423570,,1,0,1
423575,DE CASINO ,ingreso,4,4235,,1,0,0
