clase,grupo,cuenta,subcuenta,auxiliar,nombre,tipo,nivel,padre_id,descripcion,estado,codigo,registra_tercero,nombre_clase,REG
4,41,35,30,,VENTA DE JUEGOS- JUGUETES Y ARTICULOS DEPORTIVOS ,ingreso,4,4,,1,413530,0,Clase 4,2302
4,41,35,30,01,Venta De Juegos- Juguetes Y Articulos Deportivos ,ingreso,5,4,,1,41353001,1,Clase 4,2303
4,41,35,32,,VENTA DE INSTRUMENTOS QUIRURGICOS Y ORTOPEDICOS ,ingreso,4,4,,1,413532,0,Clase 4,2304
4,41,35,32,01,Venta De Instrumentos Quirurgicos Y Ortopedicos ,ingreso,5,4,,1,41353201,1,Clase 4,2305
4,41,35,34,,VENTA DE ARTICULOS EN RELOJERIAS Y JOYERIAS ,ingreso,4,4,,1,413534,0,Clase 4,2306
4,41,35,34,01,Venta De Articulos En Relojerias Y Joyerias ,ingreso,5,4,,1,41353401,1,Clase 4,2307
4,41,35,36,,VENTA DE ELECTRODOMESTICOS Y MUEBLES ,ingreso,4,4,,1,413536,0,Clase 4,2308
4,41,35,36,01,Venta De Electrodomesticos Y Muebles ,ingreso,5,4,,1,41353601,1,Clase 4,2309
4,41,35,38,,VENTA DE PRODUCTOS DE ASEO- FARMACEUTICOS- MEDICINALES- Y ARTICULOS DE TOCADOR ,ingreso,4,4,,1,413538,0,Clase 4,2310
4,41,35,38,01,Venta De Productos De Aseo- Farmaceuticos- Medicinales- Y Articulos De Tocador ,ingreso,5,4,,1,41353801,1,Clase 4,2311
4,41,35,40,,VENTA DE CUBIERTOS- VAJILLAS- CRISTALERIA- PORCELANAS- CERAMICAS Y OTROS ARTICULOS DE USO DOMESTICO ,ingreso,4,4,,1,413540,0,Clase 4,2312
4,41,35,40,01,Venta De Cubiertos- Vajillas- Cristaleria- Porcelanas- Ceramicas Y Otros Articulos De Uso Domestico ,ingreso,5,4,,1,41354001,1,Clase 4,2313
4,41,35,42,,VENTA DE MATERIALES DE CONSTRUCCION- FONTANERIA Y CALEFACCION ,ingreso,4,4,,1,413542,0,Clase 4,2314
4,41,35,42,01,Venta De Materiales De Construccion- Fontaneria Y Calefaccion ,ingreso,5,4,,1,41354201,1,Clase 4,2315
4,41,35,44,,VENTA DE PINTURAS Y LACAS ,ingreso,4,4,,1,413544,0,Clase 4,2316
4,41,35,44,01,Venta De Pinturas Y Lacas ,ingreso,5,4,,1,41354401,1,Clase 4,2317
4,41,35,46,,VENTA DE PRODUCTOS DE VIDRIOS Y MARQUETERIA ,ingreso,4,4,,1,413546,0,Clase 4,2318
4,41,35,46,01,Venta De Productos De Vidrios Y Marqueteria ,ingreso,5,4,,1,41354601,1,Clase 4,2319
4,41,35,48,,VENTA DE HERRAMIENTAS Y ARTICULOS DE FERRETERIA ,ingreso,4,4,,1,413548,0,Clase 4,2320
4,41,35,48,01,Venta De Herramientas Y Articulos De Ferreteria ,ingreso,5,4,,1,41354801,1,Clase 4,2321
4,41,35,50,,VENTA DE QUIMICOS ,ingreso,4,4,,1,413550,0,Clase 4,2322
4,41,35,50,01,Venta De Quimicos ,ingreso,5,4,,1,41355001,1,Clase 4,2323
4,41,35,52,,VENTA DE PRODUCTOS INTERMEDIOS- DESPERDICIOS Y DESECHOS ,ingreso,4,4,,1,413552,0,Clase 4,2324
4,41,35,52,01,Venta De Productos Intermedios- Desperdicios Y Desechos ,ingreso,5,4,,1,41355201,1,Clase 4,2325
4,41,35,54,,VENTA DE MAQUINARIA- EQUIPO DE OFICINA Y PROGRAMAS DE COMPUTADOR ,ingreso,4,4,,1,413554,0,Clase 4,2326
4,41,35,54,01,Venta De Maquinaria- Equipo De Oficina Y Programas De Computador ,ingreso,5,4,,1,41355401,1,Clase 4,2327
4,41,35,56,,VENTA DE ARTICULOS EN CACHARRERIAS Y MISCELANEAS ,ingreso,4,4,,1,413556,0,Clase 4,2328
4,41,35,56,01,Venta De Articulos En Cacharrerias Y Miscelaneas ,ingreso,5,4,,1,41355601,1,Clase 4,2329
4,41,35,58,,VENTA DE INSTRUMENTOS MUSICALES ,ingreso,4,4,,1,413558,0,Clase 4,2330
4,41,35,58,01,Venta De Instrumentos Musicales ,ingreso,5,4,,1,41355801,1,Clase 4,2331
4,41,35,60,,VENTA DE ARTICULOS EN CASAS DE EMPEÑO Y PRENDERIAS ,ingreso,4,4,,1,413560,0,Clase 4,2332
4,41,35,60,01,Venta De Articulos En Casas De Empeño Y Prenderias ,ingreso,5,4,,1,41356001,1,Clase 4,2333
4,41,35,62,,VENTA DE EQUIPO FOTOGRAFICO ,ingreso,4,4,,1,413562,0,Clase 4,2334
4,41,35,62,01,Venta De Equipo Fotografico ,ingreso,5,4,,1,41356201,1,Clase 4,2335
4,41,35,64,,VENTA DE EQUIPO OPTICO Y DE PRECISION ,ingreso,4,4,,1,413564,0,Clase 4,2336
4,41,35,64,01,Venta De Equipo Optico Y De Precision ,ingreso,5,4,,1,41356401,1,Clase 4,2337
4,41,35,66,,VENTA DE EMPAQUES ,ingreso,4,4,,1,413566,0,Clase 4,2338
4,41,35,66,01,Venta De Empaques ,ingreso,5,4,,1,41356601,1,Clase 4,2339
4,41,35,68,,VENTA DE EQUIPO PROFESIONAL Y CIENTIFICO ,ingreso,4,4,,1,413568,0,Clase 4,2340
4,41,35,68,01,Venta De Equipo Profesional Y Cientifico ,ingreso,5,4,,1,41356801,1,Clase 4,2341
4,41,35,70,,VENTA DE LOTERIAS- RIFAS- CHANCE- APUESTAS Y SIMILARES ,ingreso,4,4,,1,413570,0,Clase 4,2342
4,41,35,70,01,Venta De Loterias- Rifas- Chance- Apuestas Y Similares ,ingreso,5,4,,1,41357001,1,Clase 4,2343
4,41,35,72,,REPARACION DE EFECTOS PERSONALES Y ELECTRODOMESTICOS ,ingreso,4,4,,1,413572,0,Clase 4,2344
4,41,35,72,01,Reparacion De Efectos Personales Y Electrodomesticos ,ingreso,5,4,,1,41357201,1,Clase 4,2345
4,41,35,95,,VENTA DE OTROS PRODUCTOS ,ingreso,4,4,,1,413595,0,Clase 4,2346
4,41,35,95,01,Venta De Otros Productos ,ingreso,5,4,,1,41359501,1,Clase 4,2347
4,41,35,99,,AJUSTES POR INFLACION ,ingreso,4,4,,1,413599,0,Clase 4,2348
4,41,35,99,01,Ajustes Por Inflacion ,ingreso,5,4,,1,41359901,1,Clase 4,2349
4,41,40,,,HOTELES Y RESTAURANTES ,ingreso,3,4,,1,4140,0,Clase 4,2350
4,41,40,05,,HOTELERIA ,ingreso,4,4,,1,414005,0,Clase 4,2351
4,41,40,05,01,Hoteleria ,ingreso,5,4,,1,41400501,1,Clase 4,2352
4,41,40,10,,CAMPAMENTO Y OTROS TIPOS DE HOSPEDAJE ,ingreso,4,4,,1,414010,0,Clase 4,2353
4,41,40,10,01,Campamento Y Otros Tipos De Hospedaje ,ingreso,5,4,,1,41401001,1,Clase 4,2354
4,41,40,15,,RESTAURANTES ,ingreso,4,4,,1,414015,0,Clase 4,2355
4,41,40,15,01,Restaurantes ,ingreso,5,4,,1,41401501,1,Clase 4,2356
4,41,40,20,,BARES Y CANTINAS ,ingreso,4,4,,1,414020,0,Clase 4,2357
4,41,40,20,01,Bares Y Cantinas ,ingreso,5,4,,1,41402001,1,Clase 4,2358
4,41,40,95,,ACTIVIDADES CONEXAS ,ingreso,4,4,,1,414095,0,Clase 4,2359
4,41,40,95,01,Actividades Conexas ,ingreso,5,4,,1,41409501,1,Clase 4,2360
4,41,40,99,,AJUSTES POR INFLACION ,ingreso,4,4,,1,414099,0,Clase 4,2361
4,41,40,99,01,Ajustes Por Inflacion ,ingreso,5,4,,1,41409901,1,Clase 4,2362
4,41,45,,,TRANSPORTE- ALMACENAMIENTO Y COMUNICACIONES ,ingreso,3,4,,1,4145,0,Clase 4,2363
4,41,45,05,,SERVICIO DE TRANSPORTE POR CARRETERA ,ingreso,4,4,,1,414505,0,Clase 4,2364
4,41,45,05,01,Servicio De Transporte Por Carretera ,ingreso,5,4,,1,41450501,1,Clase 4,2365
4,41,45,10,,SERVICIO DE TRANSPORTE POR VIA FERREA ,ingreso,4,4,,1,414510,0,Clase 4,2366
4,41,45,10,01,Servicio De Transporte Por Via Ferrea ,ingreso,5,4,,1,41451001,1,Clase 4,2367
4,41,45,15,,SERVICIO DE TRANSPORTE POR VIA ACUATICA ,ingreso,4,4,,1,414515,0,Clase 4,2368
4,41,45,15,01,Servicio De Transporte Por Via Acuatica ,ingreso,5,4,,1,41451501,1,Clase 4,2369
4,41,45,20,,SERVICIO DE TRANSPORTE POR VIA AEREA ,ingreso,4,4,,1,414520,0,Clase 4,2370
4,41,45,20,01,Servicio De Transporte Por Via Aerea ,ingreso,5,4,,1,41452001,1,Clase 4,2371
4,41,45,25,,SERVICIO DE TRANSPORTE POR TUBERIAS ,ingreso,4,4,,1,414525,0,Clase 4,2372
4,41,45,25,01,Servicio De Transporte Por Tuberias ,ingreso,5,4,,1,41452501,1,Clase 4,2373
4,41,45,30,,MANIPULACION DE CARGA ,ingreso,4,4,,1,414530,0,Clase 4,2374
4,41,45,30,01,Manipulacion De Carga ,ingreso,5,4,,1,41453001,1,Clase 4,2375
4,41,45,35,,ALMACENAMIENTO Y DEPOSITO ,ingreso,4,4,,1,414535,0,Clase 4,2376
4,41,45,35,01,Almacenamiento Y Deposito ,ingreso,5,4,,1,41453501,1,Clase 4,2377
4,41,45,40,,SERVICIOS COMPLEMENTARIOS PARA EL TRANSPORTE ,ingreso,4,4,,1,414540,0,Clase 4,2378
4,41,45,40,01,Servicios Complementarios Para El Transporte ,ingreso,5,4,,1,41454001,1,Clase 4,2379
4,41,45,45,,AGENCIAS DE VIAJE ,ingreso,4,4,,1,414545,0,Clase 4,2380
4,41,45,45,01,Agencias De Viaje ,ingreso,5,4,,1,41454501,1,Clase 4,2381
4,41,45,50,,OTRAS AGENCIAS DE TRANSPORTE ,ingreso,4,4,,1,414550,0,Clase 4,2382
4,41,45,50,01,Otras Agencias De Transporte ,ingreso,5,4,,1,41455001,1,Clase 4,2383
4,41,45,55,,SERVICIO POSTAL Y DE CORREO ,ingreso,4,4,,1,414555,0,Clase 4,2384
4,41,45,55,01,Servicio Postal Y De Correo ,ingreso,5,4,,1,41455501,1,Clase 4,2385
4,41,45,60,,SERVICIO TELEFONICO ,ingreso,4,4,,1,414560,0,Clase 4,2386
4,41,45,60,01,Servicio Telefonico ,ingreso,5,4,,1,41456001,1,Clase 4,2387
4,41,45,65,,SERVICIO DE TELEGRAFO ,ingreso,4,4,,1,414565,0,Clase 4,2388
4,41,45,65,01,Servicio De Telegrafo ,ingreso,5,4,,1,41456501,1,Clase 4,2389
4,41,45,70,,SERVICIO DE TRANSMISION DE DATOS ,ingreso,4,4,,1,414570,0,Clase 4,2390
4,41,45,70,01,Servicio De Transmision De Datos ,ingreso,5,4,,1,41457001,1,Clase 4,2391
4,41,45,75,,SERVICIO DE RADIO Y TELEVISION POR CABLE ,ingreso,4,4,,1,414575,0,Clase 4,2392
4,41,45,75,01,Servicio De Radio Y Television Por Cable ,ingreso,5,4,,1,41457501,1,Clase 4,2393
4,41,45,80,,TRANSMISION DE SONIDO E IMAGENES POR CONTRATO ,ingreso,4,4,,1,414580,0,Clase 4,2394
4,41,45,80,01,Transmision De Sonido E Imagenes Por Contrato ,ingreso,5,4,,1,41458001,1,Clase 4,2395
4,41,45,95,,ACTIVIDADES CONEXAS ,ingreso,4,4,,1,414595,0,Clase 4,2396
4,41,45,95,01,Actividades Conexas ,ingreso,5,4,,1,41459501,1,Clase 4,2397
4,41,45,99,,AJUSTES POR INFLACION ,ingreso,4,4,,1,414599,0,Clase 4,2398
4,41,45,99,01,Ajustes Por Inflacion ,ingreso,5,4,,1,41459901,1,Clase 4,2399
4,41,50,,,ACTIVIDAD FINANCIERA ,ingreso,3,4,,1,4150,0,Clase 4,2400
4,41,50,05,,VENTA DE INVERSIONES ,ingreso,4,4,,1,415005,0,Clase 4,2401
4,41,50,05,01,Venta De Inversiones ,ingreso,5,4,,1,41500501,1,Clase 4,2402
4,41,50,10,,DIVIDENDOS DE SOCIEDADES ANONIMAS Y-O ASIMILADAS ,ingreso,4,4,,1,415010,0,Clase 4,2403
4,41,50,10,01,Dividendos De Sociedades Anonimas Y-O Asimiladas ,ingreso,5,4,,1,41501001,1,Clase 4,2404
4,41,50,15,,PARTICIPACIONES DE SOCIEDADES LIMITADAS Y-O ASIMILADAS ,ingreso,4,4,,1,415015,0,Clase 4,2405
4,41,50,15,01,Participaciones De Sociedades Limitadas Y-O Asimiladas ,ingreso,5,4,,1,41501501,1,Clase 4,2406
4,41,50,20,,INTERESES ,ingreso,4,4,,1,415020,0,Clase 4,2407
4,41,50,20,01,Intereses ,ingreso,5,4,,1,41502001,1,Clase 4,2408
4,41,50,25,,REAJUSTE MONETARIO - UPAC ,ingreso,4,4,,1,415025,0,Clase 4,2409
4,41,50,25,01,Reajuste Monetario - Upac ,ingreso,5,4,,1,41502501,1,Clase 4,2410
4,41,50,30,,COMISIONES ,ingreso,4,4,,1,415030,0,Clase 4,2411
4,41,50,30,01,Comisiones ,ingreso,5,4,,1,41503001,1,Clase 4,2412
4,41,50,35,,OPERACIONES DE DESCUENTO ,ingreso,4,4,,1,415035,0,Clase 4,2413
4,41,50,35,01,Operaciones De Descuento ,ingreso,5,4,,1,41503501,1,Clase 4,2414
4,41,50,40,,CUOTAS DE INSCRIPCION - CONSORCIOS ,ingreso,4,4,,1,415040,0,Clase 4,2415
4,41,50,40,01,Cuotas De Inscripcion - Consorcios ,ingreso,5,4,,1,41504001,1,Clase 4,2416
4,41,50,45,,CUOTAS DE ADMINISTRACION - CONSORCIOS ,ingreso,4,4,,1,415045,0,Clase 4,2417
4,41,50,45,01,Cuotas De Administracion - Consorcios ,ingreso,5,4,,1,41504501,1,Clase 4,2418
4,41,50,50,,REAJUSTE DEL SISTEMA - CONSORCIOS ,ingreso,4,4,,1,415050,0,Clase 4,2419
4,41,50,50,01,Reajuste Del Sistema - Consorcios ,ingreso,5,4,,1,41505001,1,Clase 4,2420
4,41,50,55,,ELIMINACION DE SUSCRIPTORES - CONSORCIOS ,ingreso,4,4,,1,415055,0,Clase 4,2421
4,41,50,55,01,Eliminacion De Suscriptores - Consorcios ,ingreso,5,4,,1,41505501,1,Clase 4,2422
4,41,50,60,,CUOTAS DE INGRESO O RETIRO - SOCIEDAD ADMINISTRADORA ,ingreso,4,4,,1,415060,0,Clase 4,2423
4,41,50,60,01,Cuotas De Ingreso O Retiro - Sociedad Administradora ,ingreso,5,4,,1,41506001,1,Clase 4,2424
4,41,50,65,,SERVICIOS A COMISIONISTAS ,ingreso,4,4,,1,415065,0,Clase 4,2425
4,41,50,65,01,Servicios A Comisionistas ,ingreso,5,4,,1,41506501,1,Clase 4,2426
4,41,50,70,,INSCRIPCIONES Y CUOTAS ,ingreso,4,4,,1,415070,0,Clase 4,2427
4,41,50,70,01,Inscripciones Y Cuotas ,ingreso,5,4,,1,41507001,1,Clase 4,2428
4,41,50,75,,RECUPERACION DE GARANTIAS ,ingreso,4,4,,1,415075,0,Clase 4,2429
4,41,50,75,01,Recuperacion De Garantias ,ingreso,5,4,,1,41507501,1,Clase 4,2430
4,41,50,95,,ACTIVIDADES CONEXAS ,ingreso,4,4,,1,415095,0,Clase 4,2431
4,41,50,95,01,Actividades Conexas ,ingreso,5,4,,1,41509501,1,Clase 4,2432
4,41,50,99,,AJUSTES POR INFLACION ,ingreso,4,4,,1,415099,0,Clase 4,2433
4,41,50,99,01,Ajustes Por Inflacion ,ingreso,5,4,,1,41509901,1,Clase 4,2434
4,41,55,,,ACTIVIDADES INMOBILIARIAS- EMPRESARIALES Y DE ALQUILER ,ingreso,3,4,,1,4155,0,Clase 4,2435
4,41,55,05,,ARRENDAMIENTOS DE BIENES INMUEBLES ,ingreso,4,4,,1,415505,0,Clase 4,2436
4,41,55,05,01,Arrendamientos De Bienes Inmuebles ,ingreso,5,4,,1,41550501,1,Clase 4,2437
4,41,55,10,,INMOBILIARIAS POR RETRIBUCION O CONTRATA ,ingreso,4,4,,1,415510,0,Clase 4,2438
4,41,55,10,01,Inmobiliarias Por Retribucion O Contrata ,ingreso,5,4,,1,41551001,1,Clase 4,2439
4,41,55,15,,ALQUILER EQUIPO DE TRANSPORTE ,ingreso,4,4,,1,415515,0,Clase 4,2440
4,41,55,15,01,Alquiler Equipo De Transporte ,ingreso,5,4,,1,41551501,1,Clase 4,2441
4,41,55,20,,ALQUILER MAQUINARIA Y EQUIPO ,ingreso,4,4,,1,415520,0,Clase 4,2442
4,41,55,20,01,Alquiler Maquinaria Y Equipo ,ingreso,5,4,,1,41552001,1,Clase 4,2443
4,41,55,25,,ALQUILER DE EFECTOS PERSONALES Y ENSERES DOMESTICOS ,ingreso,4,4,,1,415525,0,Clase 4,2444
4,41,55,25,01,Alquiler De Efectos Personales Y Enseres Domesticos ,ingreso,5,4,,1,41552501,1,Clase 4,2445
4,41,55,30,,CONSULTORIA EN EQUIPO Y PROGRAMAS DE INFORMATICA ,ingreso,4,4,,1,415530,0,Clase 4,2446
4,41,55,30,01,Consultoria En Equipo Y Programas De Informatica ,ingreso,5,4,,1,41553001,1,Clase 4,2447
4,41,55,35,,PROCESAMIENTO DE DATOS ,ingreso,4,4,,1,415535,0,Clase 4,2448
4,41,55,35,01,Procesamiento De Datos ,ingreso,5,4,,1,41553501,1,Clase 4,2449
4,41,55,40,,MANTENIMIENTO Y REPARACION DE MAQUINARIA DE OFICINA ,ingreso,4,4,,1,415540,0,Clase 4,2450
4,41,55,40,01,Mantenimiento Y Reparacion De Maquinaria De Oficina ,ingreso,5,4,,1,41554001,1,Clase 4,2451
4,41,55,45,,INVESTIGACIONES CIENTIFICAS Y DE DESARROLLO ,ingreso,4,4,,1,415545,0,Clase 4,2452
4,41,55,45,01,Investigaciones Cientificas Y De Desarrollo ,ingreso,5,4,,1,41554501,1,Clase 4,2453
4,41,55,50,,ACTIVIDADES EMPRESARIALES DE CONSULTORIA ,ingreso,4,4,,1,415550,0,Clase 4,2454
4,41,55,50,01,Actividades Empresariales De Consultoria ,ingreso,5,4,,1,41555001,1,Clase 4,2455
4,41,55,55,,PUBLICIDAD ,ingreso,4,4,,1,415555,0,Clase 4,2456
4,41,55,55,01,Publicidad ,ingreso,5,4,,1,41555501,1,Clase 4,2457
4,41,55,60,,DOTACION DE PERSONAL ,ingreso,4,4,,1,415560,0,Clase 4,2458
4,41,55,60,01,Dotacion De Personal ,ingreso,5,4,,1,41556001,1,Clase 4,2459
4,41,55,65,,INVESTIGACION Y SEGURIDAD ,ingreso,4,4,,1,415565,0,Clase 4,2460
4,41,55,65,01,Investigacion Y Seguridad ,ingreso,5,4,,1,41556501,1,Clase 4,2461
4,41,55,70,,LIMPIEZA DE INMUEBLES ,ingreso,4,4,,1,415570,0,Clase 4,2462
4,41,55,70,01,Limpieza De Inmuebles ,ingreso,5,4,,1,41557001,1,Clase 4,2463
4,41,55,75,,FOTOGRAFIA ,ingreso,4,4,,1,415575,0,Clase 4,2464
4,41,55,75,01,Fotografia ,ingreso,5,4,,1,41557501,1,Clase 4,2465
4,41,55,80,,ENVASE Y EMPAQUE ,ingreso,4,4,,1,415580,0,Clase 4,2466
4,41,55,80,01,Envase Y Empaque ,ingreso,5,4,,1,41558001,1,Clase 4,2467
4,41,55,85,,FOTOCOPIADO ,ingreso,4,4,,1,415585,0,Clase 4,2468
4,41,55,85,01,Fotocopiado ,ingreso,5,4,,1,41558501,1,Clase 4,2469
4,41,55,90,,MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO ,ingreso,4,4,,1,415590,0,Clase 4,2470
4,41,55,90,01,Mantenimiento Y Reparacion De Maquinaria Y Equipo ,ingreso,5,4,,1,41559001,1,Clase 4,2471
4,41,55,95,,ACTIVIDADES CONEXAS ,ingreso,4,4,,1,415595,0,Clase 4,2472
4,41,55,95,01,Actividades Conexas ,ingreso,5,4,,1,41559501,1,Clase 4,2473
4,41,55,99,,AJUSTES POR INFLACION ,ingreso,4,4,,1,415599,0,Clase 4,2474
4,41,55,99,01,Ajustes Por Inflacion ,ingreso,5,4,,1,41559901,1,Clase 4,2475
4,41,60,,,ENSEÑANZA ,ingreso,3,4,,1,4160,0,Clase 4,2476
4,41,60,05,,ACTIVIDADES RELACIONADAS CON LA EDUCACION ,ingreso,4,4,,1,416005,0,Clase 4,2477
4,41,60,05,01,Actividades Relacionadas Con La Educacion ,ingreso,5,4,,1,41600501,1,Clase 4,2478
4,41,60,95,,ACTIVIDADES CONEXAS ,ingreso,4,4,,1,416095,0,Clase 4,2479
4,41,60,95,01,Actividades Conexas ,ingreso,5,4,,1,41609501,1,Clase 4,2480
4,41,60,99,,AJUSTES POR INFLACION ,ingreso,4,4,,1,416099,0,Clase 4,2481
4,41,60,99,01,Ajustes Por Inflacion ,ingreso,5,4,,1,41609901,1,Clase 4,2482
4,41,65,,,SERVICIOS SOCIALES Y DE SALUD ,ingreso,3,4,,1,4165,0,Clase 4,2483
4,41,65,05,,SERVICIO HOSPITALARIO ,ingreso,4,4,,1,416505,0,Clase 4,2484
4,41,65,05,01,Servicio Hospitalario ,ingreso,5,4,,1,41650501,1,Clase 4,2485
4,41,65,10,,SERVICIO MEDICO ,ingreso,4,4,,1,416510,0,Clase 4,2486
4,41,65,10,01,Servicio Medico ,ingreso,5,4,,1,41651001,1,Clase 4,2487
4,41,65,15,,SERVICIO ODONTOLOGICO ,ingreso,4,4,,1,416515,0,Clase 4,2488
4,41,65,15,01,Servicio Odontologico ,ingreso,5,4,,1,41651501,1,Clase 4,2489
4,41,65,20,,SERVICIO DE LABORATORIO ,ingreso,4,4,,1,416520,0,Clase 4,2490
4,41,65,20,01,Servicio De Laboratorio ,ingreso,5,4,,1,41652001,1,Clase 4,2491
4,41,65,25,,ACTIVIDADES VETERINARIAS ,ingreso,4,4,,1,416525,0,Clase 4,2492
4,41,65,25,01,Actividades Veterinarias ,ingreso,5,4,,1,41652501,1,Clase 4,2493
4,41,65,30,,ACTIVIDADES DE SERVICIOS SOCIALES ,ingreso,4,4,,1,416530,0,Clase 4,2494
4,41,65,30,01,Actividades De Servicios Sociales ,ingreso,5,4,,1,41653001,1,Clase 4,2495
4,41,65,95,,ACTIVIDADES CONEXAS ,ingreso,4,4,,1,416595,0,Clase 4,2496
4,41,65,95,01,Actividades Conexas ,ingreso,5,4,,1,41659501,1,Clase 4,2497
4,41,65,99,,AJUSTES POR INFLACION ,ingreso,4,4,,1,416599,0,Clase 4,2498
4,41,65,99,01,Ajustes Por Inflacion ,ingreso,5,4,,1,41659901,1,Clase 4,2499
4,41,70,,,OTRAS ACTIVIDADES DE SERVICIOS COMUNITARIOS- SOCIALES Y PERSONALES ,ingreso,3,4,,1,4170,0,Clase 4,2500
4,41,70,05,,ELIMINACION DE DESPERDICIOS Y AGUAS RESIDUALES ,ingreso,4,4,,1,417005,0,Clase 4,2501
4,41,70,05,01,Eliminacion De Desperdicios Y Aguas Residuales ,ingreso,5,4,,1,41700501,1,Clase 4,2502
4,41,70,10,,ACTIVIDADES DE ASOCIACION ,ingreso,4,4,,1,417010,0,Clase 4,2503
4,41,70,10,01,Actividades De Asociacion ,ingreso,5,4,,1,41701001,1,Clase 4,2504
4,41,70,15,,PRODUCCION Y DISTRIBUCION DE FILMES Y VIDEOCINTAS ,ingreso,4,4,,1,417015,0,Clase 4,2505
4,41,70,15,01,Produccion Y Distribucion De Filmes Y Videocintas ,ingreso,5,4,,1,41701501,1,Clase 4,2506
4,41,70,20,,EXHIBICION DE FILMES Y VIDEOCINTAS ,ingreso,4,4,,1,417020,0,Clase 4,2507
4,41,70,20,01,Exhibicion De Filmes Y Videocintas ,ingreso,5,4,,1,41702001,1,Clase 4,2508
4,41,70,25,,ACTIVIDAD DE RADIO Y TELEVISION ,ingreso,4,4,,1,417025,0,Clase 4,2509
4,41,70,25,01,Actividad De Radio Y Television ,ingreso,5,4,,1,41702501,1,Clase 4,2510
4,41,70,30,,ACTIVIDAD TEATRAL- MUSICAL Y ARTISTICA ,ingreso,4,4,,1,417030,0,Clase 4,2511
4,41,70,30,01,Actividad Teatral- Musical Y Artistica ,ingreso,5,4,,1,41703001,1,Clase 4,2512
4,41,70,35,,GRABACION Y PRODUCCION DE DISCOS ,ingreso,4,4,,1,417035,0,Clase 4,2513
4,41,70,35,01,Grabacion Y Produccion De Discos ,ingreso,5,4,,1,41703501,1,Clase 4,2514
4,41,70,40,,ENTRETENIMIENTO Y ESPARCIMIENTO ,ingreso,4,4,,1,417040,0,Clase 4,2515
4,41,70,40,01,Entretenimiento Y Esparcimiento ,ingreso,5,4,,1,41704001,1,Clase 4,2516
4,41,70,45,,AGENCIAS DE NOTICIAS ,ingreso,4,4,,1,417045,0,Clase 4,2517
4,41,70,45,01,Agencias De Noticias ,ingreso,5,4,,1,41704501,1,Clase 4,2518
4,41,70,50,,LAVANDERIAS Y SIMILARES ,ingreso,4,4,,1,417050,0,Clase 4,2519
4,41,70,50,01,Lavanderias Y Similares ,ingreso,5,4,,1,41705001,1,Clase 4,2520
4,41,70,55,,PELUQUERIAS Y SIMILARES ,ingreso,4,4,,1,417055,0,Clase 4,2521
4,41,70,55,01,Peluquerias Y Similares ,ingreso,5,4,,1,41705501,1,Clase 4,2522
4,41,70,60,,SERVICIOS FUNERARIOS ,ingreso,4,4,,1,417060,0,Clase 4,2523
4,41,70,60,01,Servicios Funerarios ,ingreso,5,4,,1,41706001,1,Clase 4,2524
4,41,70,65,,ZONAS FRANCAS ,ingreso,4,4,,1,417065,0,Clase 4,2525
4,41,70,65,01,Zonas Francas ,ingreso,5,4,,1,41706501,1,Clase 4,2526
4,41,70,95,,ACTIVIDADES CONEXAS ,ingreso,4,4,,1,417095,0,Clase 4,2527
4,41,70,95,01,Actividades Conexas ,ingreso,5,4,,1,41709501,1,Clase 4,2528
4,41,70,99,,AJUSTES POR INFLACION ,ingreso,4,4,,1,417099,0,Clase 4,2529
4,41,70,99,01,Ajustes Por Inflacion ,ingreso,5,4,,1,41709901,1,Clase 4,2530
4,41,75,,,DEVOLUCIONES- REBAJAS Y DESCUENTOS EN VENTAS (DB) ,ingreso,3,4,,1,4175,0,Clase 4,2531
4,41,75,99,,AJUSTES POR INFLACION ,ingreso,4,4,,1,417599,0,Clase 4,2532
4,41,75,99,01,Ajustes Por Inflacion ,ingreso,5,4,,1,41759901,1,Clase 4,2533
4,42,,,,NO OPERACIONALES ,ingreso,2,4,Descripcion.Ingresos derivados de servicios. Nat. Crédito Forma de Uso. Registra honorarios y servicios profesionales.,1,42,0,Clase 4,2534
4,42,05,,,OTRAS VENTAS ,ingreso,3,4,Descripcion.Ingresos por servicios prestados. Nat. Crédito Forma de Uso. Reconoce ingresos por contratos de servicios.,1,4205,0,Clase 4,2535
4,42,05,05,,MATERIA PRIMA ,ingreso,4,4,,1,420505,0,Clase 4,2536
4,42,05,05,01,Materia Prima ,ingreso,5,4,,1,42050501,1,Clase 4,2537
4,42,05,10,,MATERIAL DE DESECHO ,ingreso,4,4,,1,420510,0,Clase 4,2538
4,42,05,10,01,Material De Desecho ,ingreso,5,4,,1,42051001,1,Clase 4,2539
4,42,05,15,,MATERIALES VARIOS ,ingreso,4,4,,1,420515,0,Clase 4,2540
4,42,05,15,01,Materiales Varios ,ingreso,5,4,,1,42051501,1,Clase 4,2541
4,42,05,20,,PRODUCTOS DE DIVERSIFICACION ,ingreso,4,4,,1,420520,0,Clase 4,2542
4,42,05,20,01,Productos De Diversificacion ,ingreso,5,4,,1,42052001,1,Clase 4,2543
4,42,05,25,,EXCEDENTES DE EXPORTACION ,ingreso,4,4,,1,420525,0,Clase 4,2544
